iso_code,year,emissions_kg,source,population,emissions_t_per_capita
ABW,2000,2457000000.0,OWID,90588.0,27.122797721552523
ABW,2001,2487000000.0,OWID,91439.0,27.198460175636217
ABW,2002,2516000000.0,OWID,92074.0,27.325846601646504
ABW,2003,2646000000.0,OWID,93128.0,28.412507516536383
ABW,2004,2708000000.0,OWID,95138.0,28.46391557526961
ABW,2005,2808000000.0,OWID,97635.0,28.760178214779536
ABW,2006,2775000000.0,OWID,99405.0,27.916100799758564
ABW,2007,2887000000.0,OWID,100150.0,28.826759860209684
ABW,2008,2718000000.0,OWID,100917.0,26.933024168375994
ABW,2009,2685000000.0,OWID,101604.0,26.426124955710407
ABW,2010,2553000000.0,OWID,101838.0,25.06922759677134
ABW,2011,2546000000.0,OWID,102591.0,24.816991743915157
ABW,2012,1376000000.0,OWID,104110.0,13.216789933723945
ABW,2013,891000000.0,OWID,105675.0,8.43151171043293
ABW,2014,901000000.0,OWID,106807.0,8.43577668130366
ABW,2015,927000000.0,OWID,107906.0,8.59081052026764
ABW,2016,913000000.0,OWID,108727.0,8.397178253791607
ABW,2017,920000000.0,OWID,108735.0,8.460937140755046
ABW,2018,898000000.0,OWID,108908.0,8.245491607595403
ABW,2019,863000000.0,OWID,109203.0,7.902713295422287
ABW,2020,851000000.0,OWID,108587.0,7.837033899085526
ABW,2021,892000000.0,OWID,107700.0,8.282265552460538
ABW,2022,920000000.0,OWID,107310.0,8.573292330630881
ABW,2023,919000000.0,OWID,107359.0,8.560064829217858
AFG,2000,16009000000.0,OWID,20130327.0,0.7952677569519859
AFG,2001,14895000000.0,OWID,20284307.0,0.7343115049481355
AFG,2002,20037000000.0,OWID,21378117.0,0.9372668322471993
AFG,2003,20769000000.0,OWID,22733049.0,0.9136038021120704
AFG,2004,18934000000.0,OWID,23560654.0,0.8036279468303383
AFG,2005,19199000000.0,OWID,24404567.0,0.7866970145383034
AFG,2006,19426000000.0,OWID,25424094.0,0.7640783581117975
AFG,2007,20244000000.0,OWID,25909852.0,0.7813244166736267
AFG,2008,23057000000.0,OWID,26482622.0,0.8706464186212378
AFG,2009,25670000000.0,OWID,27466101.0,0.9346066265466657
AFG,2010,29565000000.0,OWID,28284089.0,1.0452873345151756
AFG,2011,32976999999.999996,OWID,29347708.0,1.1236652620368173
AFG,2012,30964000000.0,OWID,30560034.0,1.0132187680157685
AFG,2013,30170000000.0,OWID,31622704.0,0.954061360470629
AFG,2014,30691000000.0,OWID,32792523.0,0.9359145680861458
AFG,2015,30707000000.0,OWID,33831764.0,0.9076381592162915
AFG,2016,29947000000.0,OWID,34700612.0,0.863010715776425
AFG,2017,33677999999.999996,OWID,35688935.0,0.9436538243576055
AFG,2018,33581000000.000004,OWID,36743039.0,0.9139418217420721
AFG,2019,36551000000.0,OWID,37856121.0,0.9655241750732992
AFG,2020,35765000000.0,OWID,39068979.0,0.9154321642242046
AFG,2021,33333000000.0,OWID,40000412.0,0.8333164168409065
AFG,2022,36650000000.0,OWID,40578842.0,0.9031800365323387
AFG,2023,38675000000.0,OWID,41454761.0,0.9329447105002004
AGO,2000,116786000000.0,OWID,16194869.0,7.211296368003965
AGO,2001,126604000000.0,OWID,16747208.0,7.5597078629464685
AGO,2002,137304000000.0,OWID,17327699.0,7.923960359653061
AGO,2003,141321000000.0,OWID,17943712.0,7.87579515319907
AGO,2004,144092000000.0,OWID,18600423.0,7.746705545352382
AGO,2005,144177000000.0,OWID,19291161.0,7.473733695965732
AGO,2006,140936000000.0,OWID,20015279.0,7.041420706651153
AGO,2007,161500000000.0,OWID,20778561.0,7.7724342893620015
AGO,2008,194451000000.0,OWID,21578655.0,9.011265994103896
AGO,2009,209619000000.0,OWID,22414773.0,9.351823460358043
AGO,2010,226011000000.0,OWID,23294825.0,9.702197805735823
AGO,2011,207032000000.0,OWID,24218352.0,8.548558547666662
AGO,2012,202332000000.0,OWID,25177394.0,8.036256651502535
AGO,2013,205220000000.0,OWID,26165620.0,7.8431162724215975
AGO,2014,201202000000.0,OWID,27160769.0,7.407816766896402
AGO,2015,211532000000.0,OWID,28157798.0,7.51237721074638
AGO,2016,198189000000.0,OWID,29183070.0,6.791232039672317
AGO,2017,193460000000.0,OWID,30234839.0,6.398578805066566
AGO,2018,178217000000.0,OWID,31297155.0,5.694351451433844
AGO,2019,172219000000.0,OWID,32375632.0,5.31940195020749
AGO,2020,158351000000.0,OWID,33451132.0,4.733800936841241
AGO,2021,157436000000.0,OWID,34532429.0,4.559076918684173
AGO,2022,161249000000.0,OWID,35635029.0,4.525013856450068
AGO,2023,160814000000.0,OWID,36749906.0,4.375902349246825
ALB,2000,7124000000.0,OWID,3089027.0,2.3062278186626406
ALB,2001,7202000000.0,OWID,3060173.0,2.353461716053308
ALB,2002,7704000000.0,OWID,3051010.0,2.525065470123008
ALB,2003,8847000000.0,OWID,3039616.0,2.9105650187392094
ALB,2004,7716000000.0,OWID,3026939.0,2.5491098433103545
ALB,2005,10937000000.0,OWID,3011487.0,3.631760655118219
ALB,2006,8404999999.999999,OWID,2992547.0,2.8086442752611736
ALB,2007,11476000000.0,OWID,2970017.0,3.863950947082121
ALB,2008,10527000000.0,OWID,2947314.0,3.571726663667326
ALB,2009,9234000000.0,OWID,2927519.0,3.1542066849096453
ALB,2010,9359000000.0,OWID,2913021.0,3.2128158362057806
ALB,2011,9830000000.0,OWID,2905195.0,3.3835938723562444
ALB,2012,9602000000.0,OWID,2860708.0,3.3565117446450317
ALB,2013,9960000000.0,OWID,2816902.0,3.535799257482156
ALB,2014,10844000000.0,OWID,2773767.0,3.9094848269519393
ALB,2015,10131000000.0,OWID,2731293.0,3.7092322207833432
ALB,2016,9365000000.0,OWID,2689469.0,3.482099998178079
ALB,2017,10080000000.0,OWID,2648285.0,3.8062368665003956
ALB,2018,9622000000.0,OWID,2607733.0,3.6897949291587753
ALB,2019,8936000000.0,OWID,2567801.0,3.480020453298367
ALB,2020,8303000000.000001,OWID,2528480.0,3.283791052331836
ALB,2021,8336000000.0,OWID,2489762.0,3.348111184924503
ALB,2022,7418000000.0,OWID,2451636.0,3.0257346522893287
ALB,2023,7044000000.0,OWID,2414095.0,2.917863630055984
AND,2000,679000000.0,OWID,65685.0,10.337215498211158
AND,2001,676000000.0,OWID,65852.0,10.26544372228634
AND,2002,679000000.0,OWID,66506.0,10.209605148407663
AND,2003,685000000.0,OWID,69486.0,9.858100912414011
AND,2004,717000000.0,OWID,74325.0,9.646821392532795
AND,2005,734000000.0,OWID,77421.0,9.480631869906098
AND,2006,697000000.0,OWID,79585.0,8.757931771062385
AND,2007,692000000.0,OWID,81877.0,8.451701943158639
AND,2008,692000000.0,OWID,83495.0,8.287921432421102
AND,2009,665000000.0,OWID,83888.0,7.927236315086782
AND,2010,661000000.0,OWID,80706.0,8.190221297053503
AND,2011,622000000.0,OWID,77783.0,7.996605942172454
AND,2012,614000000.0,OWID,76834.0,7.991253871983758
AND,2013,600000000.0,OWID,75194.0,7.979360055323562
AND,2014,581000000.0,OWID,73737.0,7.879355004950026
AND,2015,579000000.0,OWID,72174.0,8.02227949122953
AND,2016,586000000.0,OWID,72181.0,8.11847993239218
AND,2017,588000000.0,OWID,73763.0,7.971476214362214
AND,2018,613000000.0,OWID,75162.0,8.155716984646496
AND,2019,610000000.0,OWID,76474.0,7.976567199309569
AND,2020,486000000.0,OWID,77380.0,6.280692685448436
AND,2021,527000000.0,OWID,78364.0,6.725026798019498
AND,2022,533000000.0,OWID,79705.0,6.687158898437991
AND,2023,527000000.0,OWID,80856.0,6.517759968338775
ARE,2000,138192000000.0,OWID,3493575.0,39.556042163113716
ARE,2001,126727000000.0,OWID,3723590.0,34.0335536404384
ARE,2002,108602000000.0,OWID,3956826.0,27.44674645789327
ARE,2003,132398000000.0,OWID,4192457.0,31.580049598600535
ARE,2004,137286000000.0,OWID,4428967.0,30.997295757678934
ARE,2005,141107000000.0,OWID,4664790.0,30.249378857354777
ARE,2006,150191000000.0,OWID,5009100.0,29.98362979377533
ARE,2007,161860000000.0,OWID,5624635.0,28.776978417266186
ARE,2008,183023000000.0,OWID,6302664.0,29.03899049671694
ARE,2009,196882000000.0,OWID,6707058.0,29.354450192617982
ARE,2010,215163000000.0,OWID,6869838.0,31.319952522897918
ARE,2011,230050000000.0,OWID,7104538.0,32.380712158904636
ARE,2012,241318000000.0,OWID,7391448.0,32.648271353596755
ARE,2013,248773000000.0,OWID,7693031.0,32.337449309641414
ARE,2014,248748000000.0,OWID,8059440.0,30.8641791489235
ARE,2015,261636000000.00003,OWID,8505237.0,30.761753023460727
ARE,2016,265601999999.99997,OWID,8935095.0,29.725705210744817
ARE,2017,232920000000.0,OWID,9223225.0,25.253639589189245
ARE,2018,240554000000.0,OWID,9346701.0,25.73678135205138
ARE,2019,241486000000.0,OWID,9445785.0,25.565477088457975
ARE,2020,251212000000.0,OWID,9401038.0,26.721730089804975
ARE,2021,248391000000.0,OWID,9575152.0,25.941206990761085
ARE,2022,246914000000.0,OWID,10074977.0,24.50764900009201
ARE,2023,249873000000.0,OWID,10483751.0,23.83431273787407
ARG,2000,329932000000.0,OWID,37213984.0,8.865807004162736
ARG,2001,319058000000.0,OWID,37624825.0,8.479986285650499
ARG,2002,394168000000.0,OWID,38029349.0,10.364836905307003
ARG,2003,455750000000.0,OWID,38424282.0,11.860989360842188
ARG,2004,507462000000.0,OWID,38815916.0,13.073554672779073
ARG,2005,518318999999.99994,OWID,39216789.0,13.216762851237004
ARG,2006,529458999999.99994,OWID,39622115.0,13.362714231686015
ARG,2007,436537000000.0,OWID,40016763.0,10.908853372273015
ARG,2008,404480000000.0,OWID,40424148.0,10.005900433572528
ARG,2009,540889000000.0,OWID,40854831.0,13.239291088977946
ARG,2010,479330000000.0,OWID,41288694.0,11.609231330978888
ARG,2011,479874000000.0,OWID,41730660.0,11.49931489221594
ARG,2012,430562000000.0,OWID,42161721.0,10.21215429038108
ARG,2013,403474000000.0,OWID,42582455.0,9.47512302895641
ARG,2014,449449000000.0,OWID,43024071.0,10.44645449753
ARG,2015,413000000000.0,OWID,43477012.0,9.49927285711355
ARG,2016,414578000000.0,OWID,43900313.0,9.443622873486119
ARG,2017,396408000000.0,OWID,44288894.0,8.950505740784585
ARG,2018,406818000000.0,OWID,44654882.0,9.110269287017712
ARG,2019,432561000000.0,OWID,44973465.0,9.618138162136272
ARG,2020,397663000000.0,OWID,45191965.0,8.799418215162806
ARG,2021,437433000000.0,OWID,45312281.0,9.65374045062971
ARG,2022,432106000000.0,OWID,45407904.0,9.516096580894814
ARG,2023,427118000000.0,OWID,45538401.0,9.379292874161303
ARM,2000,6047000000.0,OWID,3221100.0,1.8773089938219862
ARM,2001,6896000000.0,OWID,3211800.0,2.147082632791581
ARM,2002,6927000000.0,OWID,3199800.0,2.164822801425089
ARM,2003,7586000000.0,OWID,3182500.0,2.3836606441476826
ARM,2004,9073000000.0,OWID,3164900.0,2.866757243514803
ARM,2005,11676000000.0,OWID,3146400.0,3.7109077040427154
ARM,2006,9912000000.0,OWID,3127100.0,3.1697099549103003
ARM,2007,9661000000.0,OWID,3107400.0,3.1090300572826157
ARM,2008,9818000000.0,OWID,3087100.0,3.18033105503547
ARM,2009,8521000000.000001,OWID,3066000.0,2.779191128506197
ARM,2010,8032000000.0,OWID,3044800.0,2.637940094587494
ARM,2011,8712000000.0,OWID,3027900.0,2.877241652630536
ARM,2012,9617000000.0,OWID,3024100.0,3.1801197050362093
ARM,2013,9309000000.0,OWID,3022000.0,3.0804103242885508
ARM,2014,9150000000.0,OWID,3013800.0,3.036034242484571
ARM,2015,9162000000.0,OWID,3004600.0,3.049324369300406
ARM,2016,9319000000.0,OWID,2992300.0,3.114326772048257
ARM,2017,9137000000.0,OWID,2979400.0,3.0667248439283075
ARM,2018,9200000000.0,OWID,2969000.0,3.0986864264061973
ARM,2019,9219000000.0,OWID,2962500.0,3.1118987341772155
ARM,2020,9764000000.0,OWID,2961500.0,3.296977882829647
ARM,2021,10408000000.0,OWID,2962300.0,3.51348614252439
ARM,2022,10645000000.0,OWID,2969200.0,3.585140778660919
ARM,2023,10404000000.0,OWID,2964300.0,3.5097662179941302
ATG,2000,417000000.0,OWID,74912.0,5.566531396838958
ATG,2001,437000000.0,OWID,76069.0,5.744784340532937
ATG,2002,470000000.0,OWID,77032.0,6.101360473569425
ATG,2003,501000000.0,OWID,77884.0,6.432643418417133
ATG,2004,520000000.0,OWID,78719.0,6.605774971734905
ATG,2005,551000000.0,OWID,79611.0,6.921154111868963
ATG,2006,591000000.0,OWID,80604.0,7.332142325442907
ATG,2007,613000000.0,OWID,81704.0,7.502692646626848
ATG,2008,622000000.0,OWID,82912.0,7.501929756850637
ATG,2009,634000000.0,OWID,84173.0,7.532106494956816
ATG,2010,603000000.0,OWID,85320.0,7.067510548523207
ATG,2011,597000000.0,OWID,86332.0,6.91516471296854
ATG,2012,611000000.0,OWID,87260.0,7.0020628008251204
ATG,2013,619000000.0,OWID,88064.0,7.028978924418605
ATG,2014,626000000.0,OWID,88765.0,7.052329183799921
ATG,2015,635000000.0,OWID,89409.0,7.1021932915030925
ATG,2016,652000000.0,OWID,89969.0,7.246940612877769
ATG,2017,667000000.0,OWID,90468.0,7.372772693106954
ATG,2018,676000000.0,OWID,90926.0,7.434617161208015
ATG,2019,695000000.0,OWID,91364.0,7.606934897771551
ATG,2020,671000000.0,OWID,91846.0,7.305707379744354
ATG,2021,690000000.0,OWID,92349.0,7.471656433745898
ATG,2022,700000000.0,OWID,92840.0,7.539853511417493
ATG,2023,699000000.0,OWID,93316.0,7.490676839984569
AUS,2000,771373000000.0,OWID,19028802.0,40.53712892698132
AUS,2001,736087000000.0,OWID,19274701.0,38.18928241740299
AUS,2002,700182000000.0,OWID,19495210.0,35.915591573519855
AUS,2003,734551000000.0,OWID,19720737.0,37.247644446553906
AUS,2004,761870000000.0,OWID,19932722.0,38.22207523889612
AUS,2005,637517000000.0,OWID,20176844.0,31.596467713186463
AUS,2006,662826000000.0,OWID,20450966.0,32.41049835983298
AUS,2007,697449000000.0,OWID,20827622.0,33.48673218670859
AUS,2008,797295000000.0,OWID,21249199.0,37.521179033619106
AUS,2009,709313000000.0,OWID,21691653.0,32.69981314932522
AUS,2010,908156000000.0,OWID,22031750.0,41.22032975138153
AUS,2011,868660000000.0,OWID,22340024.0,38.8835750579319
AUS,2012,796274000000.0,OWID,22733465.0,35.0265126763562
AUS,2013,693835000000.0,OWID,23128129.0,29.999616484325212
AUS,2014,671159000000.0,OWID,23475686.0,28.589537276993738
AUS,2015,637966000000.0,OWID,23815995.0,26.787291482048094
AUS,2016,677373000000.0,OWID,24190907.0,28.001141089914487
AUS,2017,716287000000.0,OWID,24592588.0,29.126133451265886
AUS,2018,681078000000.0,OWID,24963258.0,27.28321759924125
AUS,2019,645710000000.0,OWID,25334826.0,25.48705090771099
AUS,2020,637903000000.0,OWID,25649248.0,24.870241809818364
AUS,2021,625994000000.0,OWID,25685412.0,24.37157714269874
AUS,2022,609020000000.0,OWID,26018721.0,23.406992219179415
AUS,2023,611479000000.0,OWID,26659922.0,22.93626365448481
AUT,2000,79593000000.0,OWID,8011566.0,9.93476181810148
AUT,2001,83539000000.0,OWID,8042293.0,10.387460392204064
AUT,2002,85260000000.0,OWID,8081957.0,10.549425095926642
AUT,2003,92458000000.0,OWID,8121423.0,11.384458117746115
AUT,2004,91037000000.0,OWID,8171966.0,11.140158928708221
AUT,2005,92129000000.0,OWID,8227829.0,11.19724291790702
AUT,2006,90179000000.0,OWID,8268641.0,10.906145278286964
AUT,2007,87998000000.0,OWID,8295487.0,10.607936580456336
AUT,2008,88091000000.0,OWID,8321496.0,10.585957140398794
AUT,2009,80774000000.0,OWID,8343323.0,9.68127447540986
AUT,2010,85611000000.0,OWID,8363404.0,10.23638221948862
AUT,2011,83299000000.0,OWID,8391643.0,9.92642322844287
AUT,2012,80307000000.0,OWID,8429991.0,9.526344690047711
AUT,2013,81276000000.0,OWID,8479823.0,9.584634018894027
AUT,2014,76998000000.0,OWID,8546356.0,9.009453853782828
AUT,2015,78641000000.0,OWID,8642699.0,9.09912516911673
AUT,2016,79291000000.0,OWID,8736668.0,9.075656760678099
AUT,2017,82007000000.0,OWID,8797566.0,9.321555530245526
AUT,2018,79038000000.0,OWID,8840521.0,8.940423307630851
AUT,2019,80427000000.0,OWID,8879920.0,9.057176190776493
AUT,2020,74417000000.0,OWID,8916864.0,8.345647079511362
AUT,2021,78633000000.0,OWID,8955797.0,8.780123086755987
AUT,2022,74005000000.0,OWID,9041851.0,8.18471792999022
AUT,2023,69192000000.0,OWID,9131761.0,7.577070840991129
AZE,2000,41017000000.0,OWID,8048600.0,5.096165792808687
AZE,2001,39851000000.0,OWID,8111200.0,4.913083144294309
AZE,2002,39970000000.0,OWID,8171950.0,4.891121458158701
AZE,2003,41913000000.0,OWID,8234100.0,5.090173789485189
AZE,2004,44232000000.0,OWID,8306500.0,5.324986456389574
AZE,2005,47177000000.0,OWID,8391850.0,5.621763973378933
AZE,2006,48468000000.0,OWID,8484550.0,5.712500957622973
AZE,2007,47200000000.0,OWID,8581300.0,5.500332117511332
AZE,2008,51361000000.0,OWID,8763400.0,5.860853093548166
AZE,2009,45978000000.0,OWID,8947243.0,5.138789680798878
AZE,2010,44614000000.0,OWID,9054332.0,4.927365155154461
AZE,2011,47194000000.0,OWID,9173082.0,5.144835726967229
AZE,2012,50620000000.0,OWID,9295784.0,5.445479370002573
AZE,2013,51030000000.0,OWID,9416801.0,5.419037739036856
AZE,2014,52082000000.0,OWID,9535079.0,5.46214666915712
AZE,2015,54336000000.0,OWID,9649341.0,5.631058120963909
AZE,2016,56554000000.0,OWID,9757812.0,5.795766509951206
AZE,2017,54148000000.0,OWID,9854033.0,5.495008997838753
AZE,2018,53677000000.0,OWID,9939771.0,5.400225015244315
AZE,2019,56193000000.0,OWID,10024283.0,5.605687708537359
AZE,2020,54282000000.0,OWID,10093121.0,5.378118423429185
AZE,2021,56195000000.0,OWID,10137750.0,5.543143202387117
AZE,2022,58804000000.0,OWID,10141756.0,5.7982069377334655
AZE,2023,60412000000.0,OWID,10153958.0,5.949601130908755
BDI,2000,6191000000.0,OWID,6470194.0,0.9568492073035213
BDI,2001,6355000000.0,OWID,6634365.0,0.9578912224455544
BDI,2002,5693000000.0,OWID,6824132.0,0.8342452930277433
BDI,2003,5773000000.0,OWID,7043154.0,0.8196611915627573
BDI,2004,4753000000.0,OWID,7310656.0,0.6501468541263602
BDI,2005,5052000000.0,OWID,7587299.0,0.6658495994424367
BDI,2006,5602000000.0,OWID,7865547.0,0.7122200147046354
BDI,2007,5763000000.0,OWID,8161874.0,0.7060878420813651
BDI,2008,5906000000.0,OWID,8505637.0,0.6943630441788193
BDI,2009,6101000000.0,OWID,8947646.0,0.6818553170297529
BDI,2010,6702000000.0,OWID,9376444.0,0.7147699063738876
BDI,2011,7544000000.0,OWID,9717978.0,0.7762931753910124
BDI,2012,6979000000.0,OWID,10071028.0,0.6929779164550034
BDI,2013,7951000000.0,OWID,10439341.0,0.761638114896333
BDI,2014,8020000000.0,OWID,10799785.0,0.74260737598017
BDI,2015,7828000000.0,OWID,11047580.0,0.7085714699508853
BDI,2016,8230000000.0,OWID,11239451.0,0.7322421709031873
BDI,2017,8703000000.0,OWID,11506762.0,0.7563378820210238
BDI,2018,8731000000.0,OWID,11859446.0,0.7362063961503766
BDI,2019,8472000000.0,OWID,12255336.0,0.6912907161419319
BDI,2020,8414000000.0,OWID,12617036.0,0.6668761189236522
BDI,2021,8969000000.0,OWID,12965481.0,0.6917599123395423
BDI,2022,9280000000.0,OWID,13321097.0,0.6966393233229966
BDI,2023,9288000000.0,OWID,13689450.0,0.6784786824890701
BEL,2000,152466000000.0,OWID,10251250.0,14.872917936836972
BEL,2001,150412000000.0,OWID,10286570.0,14.622172405379054
BEL,2002,151020000000.0,OWID,10332785.0,14.615614280177125
BEL,2003,151658000000.0,OWID,10376133.0,14.616042411946724
BEL,2004,153557000000.0,OWID,10421137.0,14.73514838160174
BEL,2005,148796000000.0,OWID,10478617.0,14.199965510715774
BEL,2006,146462000000.0,OWID,10547958.0,13.885341598819412
BEL,2007,143205000000.0,OWID,10625700.0,13.477229735452724
BEL,2008,142555000000.0,OWID,10709973.0,13.310491072199715
BEL,2009,129971000000.0,OWID,10796493.0,12.038260942696855
BEL,2010,137439000000.0,OWID,10895586.0,12.614190737423392
BEL,2011,127768000000.0,OWID,11038264.0,11.575008533950628
BEL,2012,125317000000.0,OWID,11106932.0,11.282773676835332
BEL,2013,125772000000.0,OWID,11159407.0,11.270491344208523
BEL,2014,120213000000.0,OWID,11209057.0,10.724630983676862
BEL,2015,125064000000.0,OWID,11274196.0,11.09294179380951
BEL,2016,122915000000.0,OWID,11331422.0,10.847270536742874
BEL,2017,122465000000.0,OWID,11375158.0,10.76600430517097
BEL,2018,123423000000.0,OWID,11427054.0,10.800946595684241
BEL,2019,123012000000.0,OWID,11488980.0,10.706955708861884
BEL,2020,114199000000.0,OWID,11538604.0,9.897124470169874
BEL,2021,118134000000.0,OWID,11586195.0,10.196099754923857
BEL,2022,111423000000.0,OWID,11680210.0,9.53946889653525
BEL,2023,107044000000.0,OWID,11779946.0,9.08696864994118
BEN,2000,28571000000.0,OWID,7221619.0,3.9563150589916196
BEN,2001,29252000000.0,OWID,7445596.0,3.928765407094341
BEN,2002,30527000000.0,OWID,7675426.0,3.9772385272166004
BEN,2003,24629000000.0,OWID,7913070.0,3.1124456121328383
BEN,2004,24335000000.0,OWID,8159094.0,2.9825615442106685
BEN,2005,19230000000.0,OWID,8426144.0,2.282182692344209
BEN,2006,20712000000.0,OWID,8693242.0,2.3825403687139963
BEN,2007,32750999999.999996,OWID,8953969.0,3.6577075484625867
BEN,2008,34669000000.0,OWID,9228466.0,3.7567457039989094
BEN,2009,22641000000.0,OWID,9509423.0,2.3809015541742125
BEN,2010,27193000000.0,OWID,9797484.0,2.7755084876892884
BEN,2011,30670000000.0,OWID,10093623.0,3.038552163083563
BEN,2012,37231000000.0,OWID,10397657.0,3.580710538922374
BEN,2013,29419000000.0,OWID,10708834.0,2.747171167281144
BEN,2014,28897000000.0,OWID,11030004.0,2.619853990986767
BEN,2015,21051000000.0,OWID,11360681.0,1.8529699055892863
BEN,2016,31745000000.0,OWID,11697842.0,2.713748399063691
BEN,2017,45464000000.0,OWID,12039780.0,3.776148733614734
BEN,2018,43844000000.0,OWID,12383347.0,3.540561368424869
BEN,2019,29936000000.0,OWID,12726755.0,2.3522099702555757
BEN,2020,34615000000.0,OWID,13070169.0,2.648397277801075
BEN,2021,40789000000.0,OWID,13413417.0,3.04091045555357
BEN,2022,40322000000.0,OWID,13759501.0,2.9304841796225025
BEN,2023,40301000000.0,OWID,14111034.0,2.8559919847121056
BFA,2000,35617000000.0,OWID,11925546.0,2.986613778522174
BFA,2001,35983000000.0,OWID,12295001.0,2.926636606210931
BFA,2002,36556000000.0,OWID,12680897.0,2.882761369325845
BFA,2003,40711000000.0,OWID,13082532.0,3.1118593862411346
BFA,2004,41092000000.0,OWID,13500533.0,3.043731680815861
BFA,2005,43234000000.0,OWID,13932123.0,3.103188221924254
BFA,2006,51665000000.0,OWID,14373707.0,3.5944102659112223
BFA,2007,47665000000.0,OWID,14816307.0,3.217063469324711
BFA,2008,48019000000.0,OWID,15258093.0,3.147116746502987
BFA,2009,47630000000.0,OWID,15710066.0,3.031814124778343
BFA,2010,51298000000.0,OWID,16176498.0,3.171143717261919
BFA,2011,50416000000.0,OWID,16661908.0,3.0258239332494212
BFA,2012,52311000000.0,OWID,17172287.0,3.0462453836230434
BFA,2013,51860000000.0,OWID,17695409.0,2.930703664436352
BFA,2014,52732000000.0,OWID,18229461.0,2.8926801511026574
BFA,2015,52205000000.0,OWID,18777487.0,2.7801909808272005
BFA,2016,53406000000.0,OWID,19334856.0,2.7621617662939926
BFA,2017,56974000000.0,OWID,19894407.0,2.863819967089243
BFA,2018,56296000000.0,OWID,20438288.0,2.754438140807097
BFA,2019,56196000000.0,OWID,20961952.0,2.6808572026116653
BFA,2020,52042000000.0,OWID,21478690.0,2.4229596870200183
BFA,2021,57648000000.0,OWID,21995243.0,2.6209303529858707
BFA,2022,57944000000.0,OWID,22509038.0,2.5742548393227644
BFA,2023,58401000000.0,OWID,23025776.0,2.536331457406691
BGD,2000,124543000000.0,OWID,134544304.0,0.925665348122058
BGD,2001,128719000000.0,OWID,136805810.0,0.9408884023273573
BGD,2002,130745000000.0,OWID,138933658.0,0.9410606607651546
BGD,2003,132481000000.0,OWID,140970351.0,0.9397791738491167
BGD,2004,134663000000.00002,OWID,142902856.0,0.942339458911864
BGD,2005,137185000000.0,OWID,144715786.0,0.9479615444302669
BGD,2006,143213000000.0,OWID,146405973.0,0.9781909649273668
BGD,2007,147178000000.0,OWID,147989278.0,0.9945179947428354
BGD,2008,155325000000.0,OWID,149474264.0,1.039142096060095
BGD,2009,158020000000.0,OWID,150873714.0,1.047366011020316
BGD,2010,164582000000.0,OWID,152201981.0,1.0813394077965386
BGD,2011,167877000000.0,OWID,153591076.0,1.093012721650573
BGD,2012,172465000000.0,OWID,155070101.0,1.1121744223278736
BGD,2013,176806000000.0,OWID,156532141.0,1.1295188251465877
BGD,2014,180450000000.0,OWID,157964929.0,1.1423421714069204
BGD,2015,193624000000.0,OWID,159383179.0,1.2148333419802098
BGD,2016,195213000000.0,OWID,160811932.0,1.213921116251498
BGD,2017,204847000000.0,OWID,162186147.0,1.2630363553799695
BGD,2018,208473000000.0,OWID,163523103.0,1.274884075554755
BGD,2019,217989000000.0,OWID,164913055.0,1.3218419851599983
BGD,2020,219778000000.0,OWID,166298024.0,1.3215911693574904
BGD,2021,223934000000.0,OWID,167658854.0,1.335652693892325
BGD,2022,228957000000.0,OWID,169384897.0,1.3516966627786182
BGD,2023,234719000000.0,OWID,171466990.0,1.3688873875957115
BGR,2000,54792000000.0,OWID,8170172.0,6.706345961872039
BGR,2001,56663000000.0,OWID,8009142.0,7.07479028340364
BGR,2002,54355000000.0,OWID,7837161.0,6.9355471962359845
BGR,2003,59688000000.0,OWID,7775327.0,7.676590322181948
BGR,2004,55197000000.0,OWID,7716860.0,7.152779757569789
BGR,2005,56864000000.0,OWID,7658972.0,7.424495088897048
BGR,2006,57148000000.0,OWID,7601022.0,7.518462648838537
BGR,2007,61869000000.0,OWID,7545338.0,8.199632673844432
BGR,2008,61401000000.0,OWID,7492561.0,8.194928276192881
BGR,2009,54552000000.0,OWID,7444443.0,7.32788201884278
BGR,2010,57977000000.0,OWID,7395599.0,7.839392049244422
BGR,2011,66638000000.00001,OWID,7348328.0,9.068457477673833
BGR,2012,61776000000.0,OWID,7305888.0,8.4556456381483
BGR,2013,52799000000.0,OWID,7160005.0,7.374156861622303
BGR,2014,55441000000.0,OWID,7073572.0,7.837765700271377
BGR,2015,59445000000.0,OWID,6984225.0,8.511323733127155
BGR,2016,56654000000.0,OWID,6894139.0,8.217704922978779
BGR,2017,59100000000.0,OWID,6803468.0,8.686746230010929
BGR,2018,54545000000.0,OWID,6710798.0,8.127945439573654
BGR,2019,53111000000.0,OWID,6616726.0,8.026779407217406
BGR,2020,47400000000.0,OWID,6550696.0,7.235872340893243
BGR,2021,52340000000.0,OWID,6507301.0,8.043273240318836
BGR,2022,56641000000.0,OWID,6465097.0,8.761044111171108
BGR,2023,43330000000.0,OWID,6446596.0,6.7213766769315155
BHR,2000,38444000000.0,OWID,637582.0,60.296557932940395
BHR,2001,39291000000.0,OWID,661316.0,59.41335155961749
BHR,2002,38355000000.0,OWID,710553.0,53.979083896626996
BHR,2003,38121000000.0,OWID,764517.0,49.86285458662135
BHR,2004,38179000000.0,OWID,823741.0,46.348306081644594
